,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6759,Springfield Gardens,40.66623049036858,-73.76042092682287,McDonald's,40.66522819682168,-73.75613048672676,Fast Food Restaurant
6760,Springfield Gardens,40.66623049036858,-73.76042092682287,shoe shine terminal 7,40.66640959722685,-73.76228525606581,Shoe Store
6761,Springfield Gardens,40.66623049036858,-73.76042092682287,Belt Parkway at Exit 22,40.66596373337882,-73.75796388836079,Intersection
6762,Springfield Gardens,40.66623049036858,-73.76042092682287,Wash and Fold Super Laundry,40.66650995544271,-73.75700497349189,Laundromat
6763,Springfield Gardens,40.66623049036858,-73.76042092682287,MTA NYCT Q85 (South Conduit Ave/221 St),40.665439441433534,-73.75713999875151,Bus Station
6764,Springfield Gardens,40.66623049036858,-73.76042092682287,MTA NYCT Q3 (Farmers Blvd/145 Road),40.664722775831336,-73.76422151633592,Bus Station
6765,Springfield Gardens,40.66623049036858,-73.76042092682287,PAY-O-MATIC,40.665238369500166,-73.75551760196686,Check Cashing Service
6766,Springfield Gardens,40.66623049036858,-73.76042092682287,Great Liquors,40.66526686762279,-73.75511461002195,Liquor Store
6767,Springfield Gardens,40.66623049036858,-73.76042092682287,Butterflies,40.663410641391074,-73.76444928627939,Chinese Restaurant
6768,Cambria Heights,40.69277463916085,-73.73526873708028,Johnny's Discount Liquors,40.69458018526394,-73.73857550206552,Liquor Store
6769,Cambria Heights,40.69277463916085,-73.73526873708028,Good Taste Catering,40.69260462684047,-73.73229185680296,Caribbean Restaurant
6770,Cambria Heights,40.69277463916085,-73.73526873708028,Rite Aid,40.694289,-73.738265,Pharmacy
6771,Cambria Heights,40.69277463916085,-73.73526873708028,Brasserie Creole,40.69305616417647,-73.73389014680978,Nightclub
6772,Cambria Heights,40.69277463916085,-73.73526873708028,Epi Dor Kreyol Restaurant And Bakery,40.69393616230529,-73.73704321622488,Caribbean Restaurant
6773,Cambria Heights,40.69277463916085,-73.73526873708028,Healthy Living Organic Food Store,40.69352,-73.73527,Health Food Store
6774,Cambria Heights,40.69277463916085,-73.73526873708028,Jamaican Flavors,40.69308090209961,-73.73277282714844,Caribbean Restaurant
6775,Cambria Heights,40.69277463916085,-73.73526873708028,Flowers By Marilyn,40.69423485611644,-73.73753165362618,Flower Shop
6776,Cambria Heights,40.69277463916085,-73.73526873708028,Silk Touch Beauty Supply,40.692894189182105,-73.7319174252306,Cosmetics Shop
6777,Cambria Heights,40.69277463916085,-73.73526873708028,Sally's Restaurant,40.692264556884766,-73.7318115234375,Restaurant
6778,Cambria Heights,40.69277463916085,-73.73526873708028,Inplayables,40.695005421770006,-73.7394853913801,Gym / Fitness Center
6779,Cambria Heights,40.69277463916085,-73.73526873708028,Queens Moving Companies,40.68879006197597,-73.73658657073975,Moving Target
6780,Cambria Heights,40.69277463916085,-73.73526873708028,Little Rabbit,40.695073,-73.739779,Chinese Restaurant
6781,Rosedale,40.65981643342808,-73.73526079428278,Pa-Nash Eurosoul,40.66005079125288,-73.73978149653364,Caribbean Restaurant
6782,Rosedale,40.65981643342808,-73.73526079428278,Walgreens,40.6608506,-73.7392468,Pharmacy
6783,Rosedale,40.65981643342808,-73.73526079428278,kay jewelers,40.662392579381475,-73.73703172356586,Jewelry Store
6784,Rosedale,40.65981643342808,-73.73526079428278,SUBWAY,40.66420638085556,-73.73519403892129,Sandwich Place
6785,Rosedale,40.65981643342808,-73.73526079428278,Sunglass Hut,40.6558640122305,-73.73296328106845,Accessories Store
6786,Rosedale,40.65981643342808,-73.73526079428278,Q111 Bus,40.65796272632865,-73.73622790618651,Bus Station
6787,Rosedale,40.65981643342808,-73.73526079428278,Win Chinese Store,40.65794513669241,-73.73622754639983,Chinese Restaurant
6788,Rosedale,40.65981643342808,-73.73526079428278,Key Food,40.66055187926219,-73.73937101338747,Supermarket
6789,Rosedale,40.65981643342808,-73.73526079428278,Crown Fried Chicken,40.6600227355957,-73.73921966552734,Fried Chicken Joint
6790,Rosedale,40.65981643342808,-73.73526079428278,Rosedale Village Liquor Inc,40.660598301772275,-73.73910613788769,Liquor Store
6791,Rosedale,40.65981643342808,-73.73526079428278,MTA Bus Q85,40.6605602793478,-73.73913114191939,Bus Station
6792,Rosedale,40.65981643342808,-73.73526079428278,Lucky Boy Nail,40.660424529533664,-73.7391905441732,Cosmetics Shop
6793,Rosedale,40.65981643342808,-73.73526079428278,Dottie D Ambrosi Memorial Field,40.65796839071871,-73.73863494315918,Baseball Field
6794,Rosedale,40.65981643342808,-73.73526079428278,Jabar famous deli,40.66422617183986,-73.73511629858193,Deli / Bodega
6795,Far Rockaway,40.603134432500894,-73.75497968043872,Ginos Pizza,40.60337330347789,-73.7530061880719,Pizza Place
6796,Far Rockaway,40.603134432500894,-73.75497968043872,Magic Wok,40.60644446509181,-73.75619567563194,Chinese Restaurant
6797,Far Rockaway,40.603134432500894,-73.75497968043872,Ralph's Diner,40.604753628373174,-73.75421826123954,Breakfast Spot
6798,Far Rockaway,40.603134432500894,-73.75497968043872,McDonald's,40.60508362247304,-73.75511258840561,Fast Food Restaurant
6799,Far Rockaway,40.603134432500894,-73.75497968043872,Lucky Cornaga,40.602611862419295,-73.7495957874386,Chinese Restaurant
6800,Far Rockaway,40.603134432500894,-73.75497968043872,Dunkin',40.60192244954357,-73.7555283081094,Donut Shop
6801,Far Rockaway,40.603134432500894,-73.75497968043872,Golden Krust Caribbean Restaurant,40.604083,-73.752224,Caribbean Restaurant
6802,Far Rockaway,40.603134432500894,-73.75497968043872,Chase Bank,40.603898,-73.751874,Bank
6803,Far Rockaway,40.603134432500894,-73.75497968043872,Little Caesars Pizza,40.606473327257866,-73.7562275758512,Pizza Place
6804,Far Rockaway,40.603134432500894,-73.75497968043872,Capital One Bank,40.60460811114519,-73.7530123463057,Bank
6805,Far Rockaway,40.603134432500894,-73.75497968043872,SUBWAY,40.60266414468205,-73.75024989814756,Sandwich Place
6806,Far Rockaway,40.603134432500894,-73.75497968043872,Popeyes Louisiana Kitchen,40.60291993665876,-73.75492625500311,Fried Chicken Joint
6807,Far Rockaway,40.603134432500894,-73.75497968043872,Domino's Pizza,40.600132,-73.753619,Pizza Place
6808,Far Rockaway,40.603134432500894,-73.75497968043872,Key Food,40.600994,-73.754177,Supermarket
6809,Far Rockaway,40.603134432500894,-73.75497968043872,Rockaway Exp Deli - ATM,40.604225158691406,-73.75337982177734,Deli / Bodega
6810,Far Rockaway,40.603134432500894,-73.75497968043872,A Train Shuttle-Bus to Howard Beach,40.60400118682693,-73.75399417341832,Bus Station
6811,Far Rockaway,40.603134432500894,-73.75497968043872,Butterflies Chinese Restaurant,40.60399195651216,-73.75493648974935,Chinese Restaurant
6812,Far Rockaway,40.603134432500894,-73.75497968043872,The Last Stop Deli,40.604726,-73.75415699999999,Deli / Bodega
6813,Far Rockaway,40.603134432500894,-73.75497968043872,Corner Coffee Shop,40.60424517982369,-73.752862238805,Diner
6814,Far Rockaway,40.603134432500894,-73.75497968043872,Rohans Deli,40.600994,-73.754177,Deli / Bodega
6815,Far Rockaway,40.603134432500894,-73.75497968043872,Kosher Pizza World,40.60249328613281,-73.75175476074219,Pizza Place
6816,Far Rockaway,40.603134432500894,-73.75497968043872,Beach 20 Corner Store,40.6006494611,-73.75377583119797,Deli / Bodega
6817,Far Rockaway,40.603134432500894,-73.75497968043872,Spoonfull,40.602481842041016,-73.7515869140625,Southern / Soul Food Restaurant
6818,Far Rockaway,40.603134432500894,-73.75497968043872,Vista Pharmacy & Surgical,40.600532,-73.754032,Pharmacy
6819,Far Rockaway,40.603134432500894,-73.75497968043872,Sorrentino Recreation Center,40.60227141401489,-73.75154734482621,Park
6820,Far Rockaway,40.603134432500894,-73.75497968043872,Food Dynasty,40.60642426857446,-73.75613900370048,Grocery Store
6821,Far Rockaway,40.603134432500894,-73.75497968043872,Polo Supermarket,40.606439398329094,-73.75620877392657,Grocery Store
6822,Far Rockaway,40.603134432500894,-73.75497968043872,MTA & NICE Bus Q22 / N31 / N32 / N33 / Q113 LTD /Q114LTD / QM17 at Mott Ave - Far Rockaway,40.60646442043712,-73.75624563197086,Other Great Outdoors
6823,Far Rockaway,40.603134432500894,-73.75497968043872,Fried Chicken USA,40.602634179303486,-73.75005823115771,Fried Chicken Joint
6824,Far Rockaway,40.603134432500894,-73.75497968043872,Shop Fair Supermarket of Cornaga,40.602473,-73.749737,Supermarket
6825,Broad Channel,40.60302658351238,-73.8200548911032,Buster's Marine Service,40.599103,-73.82097399999999,Sporting Goods Shop
6826,Broad Channel,40.60302658351238,-73.8200548911032,All American Deli,40.605987764399906,-73.8198758661747,Deli / Bodega
6827,Broad Channel,40.60302658351238,-73.8200548911032,Iroquois Yacht Club,40.60462612753029,-73.81799263611691,Other Nightlife
6828,Broad Channel,40.60302658351238,-73.8200548911032,Grassy Point Bar And Grill,40.60019,-73.820306,Dive Bar
6829,Broad Channel,40.60302658351238,-73.8200548911032,Tommy's Pizza,40.606454,-73.819819,Pizza Place
6830,Breezy Point,40.55740128845452,-73.92551196994168,Breezy Point 9/11 Memorial,40.55920050430367,-73.92721323432438,Monument / Landmark
6831,Breezy Point,40.55740128845452,-73.92551196994168,Pelham Walk,40.55849924182772,-73.92227608010543,Trail
6832,Breezy Point,40.55740128845452,-73.92551196994168,Beach 221st St,40.556696495630476,-73.92949806088087,Beach
6833,Breezy Point,40.55740128845452,-73.92551196994168,Olive Bus Stop,40.557171881506704,-73.92027247824574,Bus Stop
6834,Breezy Point,40.55740128845452,-73.92551196994168,Oceanside- 4 east,40.55867004394531,-73.92037963867188,Beach
6835,Breezy Point,40.55740128845452,-73.92551196994168,Deirdre Maeve's Summer Store,40.558935,-73.920043,Supermarket
6836,Steinway,40.7759230156429,-73.90228960391673,SingleCut Beersmiths,40.778386547058325,-73.9019024216154,Brewery
6837,Steinway,40.7759230156429,-73.90228960391673,Best Market,40.77849085910768,-73.90235009714638,Supermarket
6838,Steinway,40.7759230156429,-73.90228960391673,CrossFit Dynamix,40.77793428308367,-73.90354697996085,Gym / Fitness Center
6839,Steinway,40.7759230156429,-73.90228960391673,Astoria Pizza Factory,40.77855993664831,-73.90254286302522,Pizza Place
6840,Steinway,40.7759230156429,-73.90228960391673,Jack Jones Bar,40.77333999665926,-73.90669625503938,Irish Pub
6841,Steinway,40.7759230156429,-73.90228960391673,Martha's Country Bakery,40.773923671332845,-73.90755541772256,Bakery
6842,Steinway,40.7759230156429,-73.90228960391673,The Brass Owl,40.77394821981284,-73.90760850434046,Women's Store
6843,Steinway,40.7759230156429,-73.90228960391673,Dunkin',40.7735397,-73.9067848,Donut Shop
6844,Steinway,40.7759230156429,-73.90228960391673,Victory Sweet Shop,40.77313964732553,-73.9056427794624,Dessert Shop
6845,Steinway,40.7759230156429,-73.90228960391673,Bagel House,40.77314939609321,-73.9064469564286,Bagel Shop
6846,Steinway,40.7759230156429,-73.90228960391673,Kumo,40.7735629683215,-73.90710895655883,Sushi Restaurant
6847,Steinway,40.7759230156429,-73.90228960391673,Alba's Pizza & Restaurant,40.773854707213914,-73.9075480001452,Italian Restaurant
6848,Steinway,40.7759230156429,-73.90228960391673,Cosmo Nails,40.77293385338543,-73.90591718192604,Cosmetics Shop
6849,Steinway,40.7759230156429,-73.90228960391673,Oishii Sushi,40.7737793996984,-73.90738877093472,Japanese Restaurant
6850,Steinway,40.7759230156429,-73.90228960391673,Alingan Wine & Liquor,40.77365397901199,-73.90719022908283,Wine Shop
6851,Steinway,40.7759230156429,-73.90228960391673,Roma's Deli,40.775482,-73.9001,Deli / Bodega
6852,Steinway,40.7759230156429,-73.90228960391673,SRG Fashion - Menswear,40.776137,-73.900243,Men's Store
6853,Steinway,40.7759230156429,-73.90228960391673,Thrifty Car Rental,40.77450412949186,-73.89846381993095,Rental Car Location
6854,Steinway,40.7759230156429,-73.90228960391673,Dollar Rent A Car,40.77439975455929,-73.89843517836216,Rental Car Location
6855,Steinway,40.7759230156429,-73.90228960391673,Advantage Rent A Car,40.77472686767578,-73.89775848388672,Rental Car Location
6856,Steinway,40.7759230156429,-73.90228960391673,Joe's Pork Store,40.773624902376035,-73.90707345054005,Italian Restaurant
6857,Beechhurst,40.79278140360048,-73.80436451720988,Tony's Beechhurst Deli,40.7918425053925,-73.80731243026597,Deli / Bodega
6858,Beechhurst,40.79278140360048,-73.80436451720988,Cascarino's,40.79312586870684,-73.80785717831593,Pizza Place
6859,Beechhurst,40.79278140360048,-73.80436451720988,North Shore Farms,40.794363718656605,-73.80774698781443,Supermarket
6860,Beechhurst,40.79278140360048,-73.80436451720988,Dunkin',40.792458537923935,-73.80751290031452,Donut Shop
6861,Beechhurst,40.79278140360048,-73.80436451720988,due ponti ristorante,40.796288565350814,-73.80632711014371,Italian Restaurant
6862,Beechhurst,40.79278140360048,-73.80436451720988,Panorama Bakery Cafe,40.79141160874468,-73.80522790574064,Dessert Shop
6863,Beechhurst,40.79278140360048,-73.80436451720988,Francis  Lewis Park,40.79123466712866,-73.80513140030358,Park
6864,Beechhurst,40.79278140360048,-73.80436451720988,New Hong Kong,40.79240798950195,-73.80689239501953,Chinese Restaurant
6865,Beechhurst,40.79278140360048,-73.80436451720988,Harmony Yoga and Fitness,40.79252418581218,-73.80709842343096,Yoga Studio
6866,Beechhurst,40.79278140360048,-73.80436451720988,P&D Convenience Store,40.792169,-73.807118,Convenience Store
6867,Beechhurst,40.79278140360048,-73.80436451720988,Emperor House,40.793805,-73.807543,Chinese Restaurant
6868,Beechhurst,40.79278140360048,-73.80436451720988,Body And Mind Day Spa,40.79319649003528,-73.8078769525377,Spa
6869,Beechhurst,40.79278140360048,-73.80436451720988,Carina Boutique,40.7916683,-73.8076317,Boutique
6870,Beechhurst,40.79278140360048,-73.80436451720988,J.D. Opticians,40.793700063657056,-73.807779538862,Optical Shop
6871,Beechhurst,40.79278140360048,-73.80436451720988,Whitestone Plaza,40.793561,-73.808169,Shopping Plaza
6872,Bay Terrace,40.78284280624555,-73.7768022262158,Panera Bread,40.781177,-73.776037,Bakery
6873,Bay Terrace,40.78284280624555,-73.7768022262158,Stop & Shop,40.78014335191167,-73.7778952717781,Supermarket
6874,Bay Terrace,40.78284280624555,-73.7768022262158,Boston Market,40.7802457,-73.7768201,American Restaurant
6875,Bay Terrace,40.78284280624555,-73.7768022262158,The Bay Terrace at Bayside,40.779109993104186,-73.77717731594647,Shopping Mall
6876,Bay Terrace,40.78284280624555,-73.7768022262158,Dunkin',40.77869741659841,-73.77687594577048,Donut Shop
6877,Bay Terrace,40.78284280624555,-73.7768022262158,HomeGoods,40.780371,-73.7766212,Furniture / Home Store
6878,Bay Terrace,40.78284280624555,-73.7768022262158,Ben's Kosher Delicatessen,40.77885765965866,-73.77837446413223,Deli / Bodega
6879,Bay Terrace,40.78284280624555,-73.7768022262158,Bath & Body Works,40.77893745752931,-73.77798128037324,Cosmetics Shop
6880,Bay Terrace,40.78284280624555,-73.7768022262158,Victoria's Secret PINK,40.779224759122485,-73.77658336419044,Lingerie Store
6881,Bay Terrace,40.78284280624555,-73.7768022262158,The Health Nuts,40.77878776917681,-73.77842602680079,Gluten-free Restaurant
6882,Bay Terrace,40.78284280624555,-73.7768022262158,SEPHORA,40.778835280778154,-73.77702573333431,Cosmetics Shop
6883,Bay Terrace,40.78284280624555,-73.7768022262158,Jack's Pizza & Pasta,40.77934570845235,-73.77731847811599,Pizza Place
6884,Bay Terrace,40.78284280624555,-73.7768022262158,Verizon,40.78063483612803,-73.77630080799918,Mobile Phone Shop
6885,Bay Terrace,40.78284280624555,-73.7768022262158,Chase Bank,40.780318,-73.777043,Bank
6886,Bay Terrace,40.78284280624555,-73.7768022262158,LOFT,40.780669,-73.775622,Women's Store
6887,Bay Terrace,40.78284280624555,-73.7768022262158,Old Navy,40.78231245251005,-73.77567172050476,Clothing Store
6888,Bay Terrace,40.78284280624555,-73.7768022262158,Yankee Candle,40.77914545173918,-73.77695303561778,Gift Shop
6889,Bay Terrace,40.78284280624555,-73.7768022262158,Victoria's Secret,40.779104,-73.776631,Lingerie Store
6890,Bay Terrace,40.78284280624555,-73.7768022262158,Lane Bryant,40.780530705885276,-73.77670239384844,Clothing Store
6891,Bay Terrace,40.78284280624555,-73.7768022262158,The Childrens Place,40.78002123627997,-73.77585694162919,Kids Store
6892,Bay Terrace,40.78284280624555,-73.7768022262158,WW (Weight Watchers),40.77902636534152,-73.77932362751383,Weight Loss Center
6893,Bay Terrace,40.78284280624555,-73.7768022262158,Dunkin',40.781285054748345,-73.77587136518865,Donut Shop
6894,Bay Terrace,40.78284280624555,-73.7768022262158,Starbucks,40.78041616248073,-73.77626587653691,Coffee Shop
6895,Bay Terrace,40.78284280624555,-73.7768022262158,Duane Reade,40.778987,-73.7759633,Pharmacy
6896,Bay Terrace,40.78284280624555,-73.7768022262158,Justice,40.77882673318917,-73.77761542191683,Clothing Store
6897,Bay Terrace,40.78284280624555,-73.7768022262158,Claire's,40.7792854309082,-73.77812957763672,Accessories Store
6898,Bay Terrace,40.78284280624555,-73.7768022262158,Carter's,40.779646,-73.778581,Kids Store
6899,Bay Terrace,40.78284280624555,-73.7768022262158,GameStop,40.77889791837196,-73.77822218457861,Video Game Store
6900,Bay Terrace,40.78284280624555,-73.7768022262158,Verizon,40.77943700755253,-73.7766430135341,Mobile Phone Shop
6901,Bay Terrace,40.78284280624555,-73.7768022262158,ALDO,40.779315,-73.778759,Shoe Store
6902,Bay Terrace,40.78284280624555,-73.7768022262158,New York & Company,40.78017047499809,-73.77687540065482,Women's Store
6903,Bay Terrace,40.78284280624555,-73.7768022262158,Outback Steakhouse,40.78098621633381,-73.77583635267418,Steakhouse
6904,Bay Terrace,40.78284280624555,-73.7768022262158,Applebee's Grill + Bar,40.77919893,-73.77643705,American Restaurant
6905,Bay Terrace,40.78284280624555,-73.7768022262158,AMC Loews Bay Terrace 6,40.77918977630096,-73.77855141781372,Movie Theater
6906,Bay Terrace,40.78284280624555,-73.7768022262158,Men's Wearhouse,40.779265872171706,-73.77596055950721,Men's Store
6907,Bay Terrace,40.78284280624555,-73.7768022262158,Express,40.7788876,-73.7785434,Clothing Store
6908,Bay Terrace,40.78284280624555,-73.7768022262158,Foot Locker,40.778633456242524,-73.77826319262505,Shoe Store
6909,Bay Terrace,40.78284280624555,-73.7768022262158,The Gym at Water's Edge,40.78538131713867,-73.77452850341797,Gym
6910,Edgemere,40.595641807368494,-73.77613282391705,Edgemere Farm,40.59500391618632,-73.77679358542882,Farm
6911,Edgemere,40.595641807368494,-73.77613282391705,Rockaway Beach Endangered Species Nesting Area,40.59637700081885,-73.77103634279212,Scenic Lookout
6912,Edgemere,40.595641807368494,-73.77613282391705,Baskin-Robbins,40.595123291015625,-73.78022766113281,Ice Cream Shop
6913,Edgemere,40.595641807368494,-73.77613282391705,La Quinta Inn & Suites Far Rockaway - JFK Airport,40.593373,-73.77516999999999,Hotel
6914,Edgemere,40.595641807368494,-73.77613282391705,Papa John's Pizza,40.595157339170434,-73.78016923615274,Pizza Place
6915,Edgemere,40.595641807368494,-73.77613282391705,New Garden Restaurant,40.595515999999996,-73.775436,Asian Restaurant
6916,Edgemere,40.595641807368494,-73.77613282391705,MTA Subway - Beach 44th St (A),40.592928381652484,-73.77602640678703,Metro Station
6917,Edgemere,40.595641807368494,-73.77613282391705,MTA Regional Bus Depot - Far Rockaway,40.59350477776869,-73.78018776734312,Bus Station
6918,Edgemere,40.595641807368494,-73.77613282391705,eliner seafood,40.596328246776245,-73.77107683269361,Seafood Restaurant
6919,Edgemere,40.595641807368494,-73.77613282391705,Job lot,40.596283285600016,-73.77104432030269,Gift Shop
6920,Edgemere,40.595641807368494,-73.77613282391705,MTA Subway - Beach 36th St (A),40.596228276475664,-73.7709965899973,Metro Station
6921,Edgemere,40.595641807368494,-73.77613282391705,Bayswater Park,40.59624759230768,-73.77097020817861,Park
6922,Edgemere,40.595641807368494,-73.77613282391705,Far Rock Skatepark,40.59619927166802,-73.77095289148227,Skate Park
6923,Edgemere,40.595641807368494,-73.77613282391705,Paketeria Grocery Bch17th St,40.59624471227965,-73.77096289681533,Deli / Bodega
6924,Arverne,40.58914394372971,-73.79199233136944,Rockaway Beach - 60th Street,40.5893277990744,-73.78914416625615,Beach
6925,Arverne,40.58914394372971,-73.79199233136944,Far Rockaway Beach,40.58813913457874,-73.79565870267103,Surf Spot
6926,Arverne,40.58914394372971,-73.79199233136944,Locals Surf School,40.58701611826215,-73.79633656988052,Surf Spot
6927,Arverne,40.58914394372971,-73.79199233136944,Rockaway Beach - 69th Street,40.58734950625705,-73.797249963571,Surf Spot
6928,Arverne,40.58914394372971,-73.79199233136944,Locals Collective NYC,40.59039469397235,-73.79767656326294,Coffee Shop
6929,Arverne,40.58914394372971,-73.79199233136944,Breakwater Surf Co.,40.59079546922725,-73.7964160713914,Board Shop
6930,Arverne,40.58914394372971,-73.79199233136944,Boardwalk Pizza,40.59068874773115,-73.79716148096921,Pizza Place
6931,Arverne,40.58914394372971,-73.79199233136944,Subway,40.59315490722656,-73.79411315917969,Sandwich Place
6932,Arverne,40.58914394372971,-73.79199233136944,Thai Kitchen By The Sea,40.59082253627519,-73.79670566426822,Thai Restaurant
6933,Arverne,40.58914394372971,-73.79199233136944,Subway,40.5905935266938,-73.79735271020138,Sandwich Place
6934,Arverne,40.58914394372971,-73.79199233136944,Dunkin',40.5906565,-73.7972393,Donut Shop
6935,Arverne,40.58914394372971,-73.79199233136944,Inn Your Element,40.5895805,-73.79450500000002,Bed & Breakfast
6936,Arverne,40.58914394372971,-73.79199233136944,MTA Bus - Rockaway Beach Bl & Beach 67 St (Q52),40.590368597250205,-73.79609942436218,Bus Stop
6937,Arverne,40.58914394372971,-73.79199233136944,Skudin Surf,40.58695323506604,-73.79562997943322,Surf Spot
6938,Arverne,40.58914394372971,-73.79199233136944,MTA Subway - Beach 60th St (A),40.592239818080856,-73.78942566297366,Metro Station
6939,Arverne,40.58914394372971,-73.79199233136944,MTA Subway - Beach 67th St/Arverne By The Sea (A),40.59098503488081,-73.79649167476494,Metro Station
6940,Arverne,40.58914394372971,-73.79199233136944,Almeda Playground,40.59329512801377,-73.79162017477125,Playground
6941,Arverne,40.58914394372971,-73.79199233136944,Batesy's Bbq,40.59075927734375,-73.797119140625,Restaurant
6942,Arverne,40.58914394372971,-73.79199233136944,Cuisine By Claudette,40.590558,-73.79735,Café
6943,Arverne,40.58914394372971,-73.79199233136944,Vino by the Sea,40.58985137939453,-73.79759216308594,Wine Shop
6944,Rockaway Beach,40.58280169684559,-73.82236121088752,Rockaway Beach - 102nd St,40.58285852091539,-73.82224889537461,Beach
6945,Rockaway Beach,40.58280169684559,-73.82236121088752,Whit's End Pizza Parlour,40.584729444253185,-73.81932529304476,Pizza Place
6946,Rockaway Beach,40.58280169684559,-73.82236121088752,Rockaway Beach - 106th Street,40.580437991635314,-73.82559299468994,Beach
6947,Rockaway Beach,40.58280169684559,-73.82236121088752,Caracas Arepa Bar (Rockaway Beach Concession),40.580586197322,-73.82592240626926,Arepa Restaurant
6948,Rockaway Beach,40.58280169684559,-73.82236121088752,Rockaway Beach - 98th Street,40.58284008733322,-73.81775842429884,Beach
6949,Rockaway Beach,40.58280169684559,-73.82236121088752,Brisas Del Mar,40.584298,-73.82060600000001,Spanish Restaurant
6950,Rockaway Beach,40.58280169684559,-73.82236121088752,Rockaway Boardwalk,40.58429660568228,-73.81760204364338,Beach
6951,Rockaway Beach,40.58280169684559,-73.82236121088752,Rockaway Beach - 97th Street,40.582724,-73.81736,Beach
6952,Rockaway Beach,40.58280169684559,-73.82236121088752,Rockaway Beach,40.58316008389634,-73.81672320776411,Beach
6953,Rockaway Beach,40.58280169684559,-73.82236121088752,Low Tide Bar,40.5828175151055,-73.8177659537001,Bar
6954,Rockaway Beach,40.58280169684559,-73.82236121088752,101 Deli,40.58369362759355,-73.8216273730028,Deli / Bodega
6955,Rockaway Beach,40.58280169684559,-73.82236121088752,La Fruteria,40.58281315661051,-73.81748423610179,Juice Bar
6956,Rockaway Beach,40.58280169684559,-73.82236121088752,DiCosmo's Italian Ices,40.58520475009212,-73.81796195355713,Ice Cream Shop
6957,Rockaway Beach,40.58280169684559,-73.82236121088752,Super Burrito,40.582926,-73.817741,Burrito Place
6958,Rockaway Beach,40.58280169684559,-73.82236121088752,Surfside Bagels,40.585487814937984,-73.8177239073508,Bagel Shop
6959,Rockaway Beach,40.58280169684559,-73.82236121088752,La Cevicheria,40.58285126419577,-73.81772173005663,Beach Bar
6960,Rockaway Beach,40.58280169684559,-73.82236121088752,Community House,40.583171324719736,-73.82210991936336,New American Restaurant
6961,Rockaway Beach,40.58280169684559,-73.82236121088752,Popeyes Louisiana Kitchen,40.58445369772233,-73.8209737503724,Fried Chicken Joint
6962,Rockaway Beach,40.58280169684559,-73.82236121088752,Motorboat & The Big Banana,40.58292567524406,-73.81775213330162,Fast Food Restaurant
6963,Rockaway Beach,40.58280169684559,-73.82236121088752,RBQ Rockaway Beach BBQ,40.584755,-73.819514,BBQ Joint
6964,Rockaway Beach,40.58280169684559,-73.82236121088752,Uma's,40.582863,-73.817733,Eastern European Restaurant
6965,Rockaway Beach,40.58280169684559,-73.82236121088752,The Summer Shift by The MP Shift,40.58515191501283,-73.81790073207473,Brazilian Restaurant
6966,Rockaway Beach,40.58280169684559,-73.82236121088752,Island Veggie,40.58525728727298,-73.81794678255227,Vegetarian / Vegan Restaurant
6967,Rockaway Beach,40.58280169684559,-73.82236121088752,Key Food,40.582918,-73.827451,Supermarket
6968,Rockaway Beach,40.58280169684559,-73.82236121088752,Rockaway Beach - 100th Street,40.5819647077877,-73.82077271324911,Beach
6969,Rockaway Beach,40.58280169684559,-73.82236121088752,Sorrentino’s Market,40.58406,-73.820991,Butcher
6970,Rockaway Beach,40.58280169684559,-73.82236121088752,Lobster Joint,40.58288962341879,-73.81764833713036,Seafood Restaurant
6971,Rockaway Beach,40.58280169684559,-73.82236121088752,Keyfood,40.58251467288814,-73.82559754788561,Grocery Store
6972,Rockaway Beach,40.58280169684559,-73.82236121088752,The Clam Bar,40.584723,-73.819513,Seafood Restaurant
6973,Rockaway Beach,40.58280169684559,-73.82236121088752,MTA Subway - Beach 98th St/Playland (A/S),40.58537238930544,-73.82060906178754,Metro Station
6974,Rockaway Beach,40.58280169684559,-73.82236121088752,Xing Xing,40.584806,-73.819429,Chinese Restaurant
6975,Rockaway Beach,40.58280169684559,-73.82236121088752,The High Tide Hotel,40.5848013607483,-73.81943598389626,Hotel
6976,Rockaway Beach,40.58280169684559,-73.82236121088752,The Other End Pizza Parlour,40.58475640962332,-73.81925056841078,Pizza Place
6977,Rockaway Beach,40.58280169684559,-73.82236121088752,Boarders On The Boards,40.582592,-73.818164,Board Shop
6978,Rockaway Beach,40.58280169684559,-73.82236121088752,La Barracuda,40.584897,-73.818867,Colombian Restaurant
6979,Rockaway Beach,40.58280169684559,-73.82236121088752,Breezy's BBQ,40.5828400381422,-73.81778956161918,BBQ Joint
6980,Rockaway Beach,40.58280169684559,-73.82236121088752,Palenque,40.583001,-73.817741,Arepa Restaurant
6981,Rockaway Beach,40.58280169684559,-73.82236121088752,citysticks,40.58285506743939,-73.81768245980379,Ice Cream Shop
6982,Rockaway Beach,40.58280169684559,-73.82236121088752,BLP,40.582842,-73.817628,Latin American Restaurant
6983,Rockaway Beach,40.58280169684559,-73.82236121088752,Ode to the Elephants,40.582931,-73.817617,Thai Restaurant
6984,Rockaway Beach,40.58280169684559,-73.82236121088752,Mister Softee,40.58284522571135,-73.81761353166829,Food Truck
6985,Rockaway Beach,40.58280169684559,-73.82236121088752,Edible Island,40.582882,-73.817567,Poke Place
